id	name	type	location	team	initiationDate	finalisationDate	finalStatus
8729	Kayak-8729	Kayak	Laidley South	Team-84	2015-12-26	2017-08-23	
8730	Climbing-8730	Climbing	Nicaragua	Team-8	2011-03-05	2012-12-17	
8731	Squash-8731	Squash	West Footscray	Team-31	2015-03-03	2016-07-26	
8732	Volleyball-8732	Volleyball	Campsie	Team-68	2000-02-04	2001-02-22	
8733	Kayak-8733	Kayak	Epping (Vic.)	Team-80	2009-11-16	2011-11-04	
8734	Diving-8734	Diving	Oonoonba	Team-36	2014-06-28	2016-03-13	
8735	Lacrosse-8735	Lacrosse	Stuart Park	Team-46	2006-05-24	2008-05-03	
8736	Surfing-8736	Surfing	Applecross	Team-66	2003-03-23	2004-11-14	
8737	Badminton-8737	Badminton	Glebe (NSW)	Team-45	2008-08-28	2010-08-27	
8738	Swimming-8738	Swimming	Bellevue Hill	Team-70	2015-02-05	2017-01-29	
8739	Swimming-8739	Swimming	Canterbury (Vic.)	Team-25	2008-09-09	2010-08-20	
8740	Rowing-8740	Rowing	Marcus Hill	Team-10	2016-12-26	2018-12-04	
8741	Karate-8741	Karate	Albion Park	Team-6	2000-02-08	2001-08-23	
8742	Taekwondo-8742	Taekwondo	Lethbridge Park	Team-91	2010-09-07	2012-09-08	
8743	Water polo-8743	Water polo	Kings Langley	Team-87	2016-06-28	2017-08-27	
8744	Shooting-8744	Shooting	Ravenhall	Team-42	2001-02-26	2002-12-18	
8745	Boxing-8745	Boxing	Hungary	Team-44	2014-05-13	2016-04-20	
8746	Hockey-8746	Hockey	Haberfield	Team-52	1999-07-12	2000-12-25	
8747	Climbing-8747	Climbing	Sunshine West	Team-19	2007-05-22	2009-03-01	
8748	Squash-8748	Squash	Singapore	Team-66	2009-08-19	2010-01-26	
8749	Kayak-8749	Kayak	Reedy Creek (Qld)	Team-94	2013-04-13	2014-11-24	
8750	Gymnastics-8750	Gymnastics	Heidelberg	Team-78	2007-05-04	2008-10-23	
8751	Wrestling-8751	Wrestling	Parkdale	Team-48	2012-05-14	2013-11-10	
8752	Karate-8752	Karate	Cameroon	Team-73	2015-03-13	2017-03-10	
8753	Climbing-8753	Climbing	Glebe (Tas.)	Team-77	2004-01-11	2005-11-25	
8754	Polo-8754	Polo	Westmead	Team-15	2013-11-22	2015-11-09	
8755	Cricket-8755	Cricket	El Salvador	Team-50	2015-11-02	2017-07-04	
8756	Gymnastics-8756	Gymnastics	Hawthorndene	Team-89	2018-06-24	2020-04-14	
8757	Gymnastics-8757	Gymnastics	Hillman	Team-88	2000-06-25	2001-10-31	
8758	Rugby union-8758	Rugby union	Gambia	Team-98	1999-08-22	2001-02-03	
8759	Judo-8759	Judo	Florey	Team-13	2003-10-16	2005-02-09	
8760	Dancing-8760	Dancing	Cranbourne North	Team-79	2015-02-21	2016-07-07	
8761	Wrestling-8761	Wrestling	Burwood (NSW)	Team-51	2016-03-25	2018-03-15	
8762	Taekwondo-8762	Taekwondo	Graceville	Team-62	2014-07-20	2016-06-23	
8763	Baseball-8763	Baseball	Flinders Park	Team-94	2005-06-14	2007-06-16	
8764	Weightlifting-8764	Weightlifting	Minto Heights	Team-49	2012-06-08	2014-05-18	
8765	Wrestling-8765	Wrestling	Kings Park (NSW)	Team-78	1999-10-07	2001-01-09	
8766	Volleyball-8766	Volleyball	Fernbank Creek	Team-60	1999-11-25	2001-02-28	
8767	Cricket-8767	Cricket	Ingleburn	Team-77	2014-10-18	2016-08-20	
8768	Bowling-8768	Bowling	Solomon Islands	Team-12	2002-07-26	2004-05-08	
8769	Polo-8769	Polo	Charmhaven	Team-20	2003-05-13	2005-03-03	
8770	Soccer-8770	Soccer	Biggera Waters	Team-45	2013-03-10	2014-11-14	
8771	Dancing-8771	Dancing	Burnside (Vic.)	Team-29	2008-07-23	2010-02-19	
8772	Baseball-8772	Baseball	Landsdale	Team-11	2004-10-07	2006-02-05	
8773	Croquet-8773	Croquet	Grawlin	Team-2	1999-08-22	2001-06-30	
8774	Rowing-8774	Rowing	Morphett Vale	Team-3	2015-05-16	2017-01-02	
8775	Racquets-8775	Racquets	Somalia	Team-77	2018-12-25	2020-09-18	
8776	Wrestling-8776	Wrestling	Elizabeth Beach	Team-45	2008-04-02	2010-03-14	
8777	Croquet-8777	Croquet	Northcote	Team-50	2009-06-06	2010-12-19	
8778	Kayak-8778	Kayak	Myaree	Team-79	2004-02-24	2006-01-12	
8779	Polo-8779	Polo	Bridgeman Downs	Team-46	2014-08-21	2016-08-04	
8780	Basketball-8780	Basketball	Lewis Ponds	Team-96	2017-10-24	2019-10-05	
8781	Rowing-8781	Rowing	Carindale	Team-20	2014-06-19	2015-10-10	
8782	Triathlon-8782	Triathlon	Tranmere (SA)	Team-52	2009-12-15	2011-12-01	
8783	Triathlon-8783	Triathlon	Eastern Creek	Team-98	2008-02-13	2009-11-28	
8784	Archery-8784	Archery	Alexander Heights	Team-24	2017-03-15	2018-10-05	
8785	Tennis-8785	Tennis	Lidcombe	Team-55	2012-09-07	2013-06-19	
8786	Fencing-8786	Fencing	Gosnells	Team-64	2003-02-17	2004-10-01	
8787	Shooting-8787	Shooting	Jamboree Heights	Team-14	1999-05-20	2001-05-17	
8788	Cycling-8788	Cycling	Hesket	Team-37	2002-01-22	2003-07-08	
8789	Surfing-8789	Surfing	Bertram	Team-75	2000-09-07	2002-05-04	
8790	Hockey-8790	Hockey	Cromer (NSW)	Team-82	2002-01-28	2003-11-12	
8791	Karate-8791	Karate	Kuluin	Team-90	2017-12-01	2019-11-02	
8792	Golf-8792	Golf	Caringbah South	Team-60	1999-01-19	1999-09-17	
8793	Soccer-8793	Soccer	Chinderah	Team-55	2018-12-10	2020-09-09	
8794	Racquets-8794	Racquets	Woodcroft (SA)	Team-18	2005-03-25	2007-01-17	
8795	Hockey-8795	Hockey	Hebersham	Team-77	2003-11-08	2005-09-07	
8796	Softball-8796	Softball	Galston	Team-80	2006-08-04	2008-07-26	
8797	Handball-8797	Handball	Hughesdale	Team-90	2016-04-03	2018-01-21	
8798	Croquet-8798	Croquet	Gungahlin	Team-44	1999-11-02	2001-09-19	
8799	Weightlifting-8799	Weightlifting	Marangaroo	Team-12	2000-05-10	2001-04-02	
8800	Shooting-8800	Shooting	Malaysia	Team-16	2014-04-01	2016-02-02	
8801	Netball-8801	Netball	Curlewis (Vic.)	Team-9	2009-01-04	2010-06-03	
8802	Basketball-8802	Basketball	Epping (Vic.)	Team-88	2012-07-28	2014-07-05	
8803	Bowling-8803	Bowling	Wooroonooran (Cairns - Qld)	Team-20	2006-02-26	2008-02-08	
8804	Softball-8804	Softball	Constitution Hill	Team-30	2014-02-13	2015-08-14	
8805	Rugby union-8805	Rugby union	Mont Albert	Team-32	2014-11-11	2016-05-15	
8806	Baseball-8806	Baseball	Ringtail Creek	Team-88	2003-10-22	2005-09-02	
8807	Rowing-8807	Rowing	Ferndale (WA)	Team-70	2014-09-12	2015-06-01	
8808	Soccer-8808	Soccer	Kealba	Team-45	2004-05-06	2005-12-31	
8809	Squash-8809	Squash	Airds	Team-97	2007-03-26	2008-05-18	
8810	Baseball-8810	Baseball	Willoughby East	Team-91	2007-05-12	2009-03-18	
8811	Wrestling-8811	Wrestling	Semaphore	Team-26	2010-08-22	2011-12-05	
8812	Wrestling-8812	Wrestling	Woongoolba	Team-12	2005-07-15	2007-07-12	
8813	Badminton-8813	Badminton	Forest Lodge	Team-86	2016-09-15	2018-08-24	
8814	Squash-8814	Squash	West Hobart	Team-50	2001-06-03	2001-10-21	
8815	Baseball-8815	Baseball	Tranmere (SA)	Team-40	2014-09-18	2016-05-13	
8816	Basketball-8816	Basketball	Fiji	Team-85	2004-12-04	2006-07-21	
8817	Cycling-8817	Cycling	Marrickville	Team-1	2002-07-13	2004-02-23	
8818	Pentathlon-8818	Pentathlon	Algester	Team-35	2008-01-11	2009-07-30	
8819	Canoe-8819	Canoe	Jamaica	Team-23	2010-03-08	2011-01-08	
8820	Pentathlon-8820	Pentathlon	Athelstone	Team-89	2003-01-19	2005-01-01	
8821	Croquet-8821	Croquet	Iluka (WA)	Team-64	2012-03-19	2013-09-27	
8822	Handball-8822	Handball	The Vines	Team-18	2009-02-07	2010-04-22	
8823	Polo-8823	Polo	Coolbellup	Team-98	2013-09-11	2015-04-05	
8824	Boxing-8824	Boxing	Ascot Vale	Team-53	2004-05-06	2006-01-10	
8825	Handball-8825	Handball	Blakehurst	Team-85	2003-01-21	2004-03-18	
8826	Kayak-8826	Kayak	Belgrave Heights	Team-52	2003-02-19	2004-12-26	
8827	Weightlifting-8827	Weightlifting	Parkdale	Team-68	2002-04-11	2003-11-21	
8828	Croquet-8828	Croquet	Redbank Plains	Team-76	2010-06-04	2012-04-17	
8829	Weightlifting-8829	Weightlifting	Carrara	Team-57	2008-07-21	2010-07-01	
8830	Lacrosse-8830	Lacrosse	Riverwood	Team-57	2009-08-04	2009-08-31	
8831	Sailing-8831	Sailing	Berwick	Team-8	2009-04-15	2011-01-29	
8832	Rowing-8832	Rowing	Burns Beach	Team-15	2018-09-13	2020-02-20	
8833	Rugby union-8833	Rugby union	Lake Wyangan	Team-56	2008-03-23	2009-08-31	
8834	Tennis-8834	Tennis	North Haven (SA)	Team-37	2018-12-07	2019-02-05	
8835	Lacrosse-8835	Lacrosse	Pelican (NSW)	Team-18	2015-03-28	2016-04-02	
8836	Cricket-8836	Cricket	Burkina Faso	Team-41	2001-06-13	2003-04-06	
8837	Dancing-8837	Dancing	Ryde	Team-83	2011-10-14	2013-10-18	
8838	Triathlon-8838	Triathlon	Labrador	Team-7	2009-02-25	2011-01-18	
8839	Handball-8839	Handball	Kippa-Ring	Team-18	2003-12-26	2005-10-01	
8840	Tennis-8840	Tennis	Berwick	Team-30	2005-04-13	2006-04-23	
8841	Badminton-8841	Badminton	Ghana	Team-82	2017-08-11	2019-07-28	
8842	Cricket-8842	Cricket	Nicaragua	Team-35	2015-10-26	2017-08-23	
8843	Judo-8843	Judo	Parkerville	Team-74	2014-10-26	2016-01-20	
8844	Climbing-8844	Climbing	Bellevue (WA)	Team-98	2018-10-19	2020-09-16	
8845	Rugby 7s-8845	Rugby 7s	Eltham (Vic.)	Team-93	2016-04-04	2018-03-28	
8846	Taekwondo-8846	Taekwondo	Glenmore Park	Team-38	2013-07-01	2015-05-04	
8847	Cricket-8847	Cricket	Ghana	Team-70	2018-05-12	2019-02-08	
8848	Sailing-8848	Sailing	Hazelwood	Team-85	2014-01-09	2015-11-16	
8849	Lacrosse-8849	Lacrosse	Madora Bay	Team-68	2010-12-13	2011-10-18	
8850	Kayak-8850	Kayak	Strathfield (NSW)	Team-21	2002-09-27	2002-11-29	
8851	Judo-8851	Judo	Bentleigh East	Team-65	2000-02-06	2001-11-01	
8852	Bowling-8852	Bowling	Epping (NSW)	Team-66	2009-11-08	2010-12-04	
8853	Cycling-8853	Cycling	Thomastown	Team-53	2012-09-15	2014-08-03	
8854	Track and field-8854	Track and field	Fulham Gardens	Team-85	2003-11-05	2005-11-01	
8855	Rugby 7s-8855	Rugby 7s	Bankstown	Team-26	1999-08-10	2000-01-24	
8856	Diving-8856	Diving	Southport (Qld)	Team-34	2011-05-12	2012-09-23	
8857	Basketball-8857	Basketball	Casino	Team-24	2000-12-11	2002-11-28	
8858	Tennis-8858	Tennis	Maryborough (Vic.)	Team-95	2014-06-17	2016-01-16	
8859	Squash-8859	Squash	Town Common	Team-88	2013-10-05	2015-06-23	
8860	Judo-8860	Judo	Newtown (Greater Geelong - Vic.)	Team-54	2016-11-16	2018-10-18	
8861	Tennis-8861	Tennis	Carindale	Team-94	2001-01-27	2002-09-14	
8862	Polo-8862	Polo	Logan Village	Team-37	2009-04-16	2011-01-10	
8863	Kayak-8863	Kayak	Carindale	Team-58	2006-09-17	2007-08-26	
8864	Judo-8864	Judo	Werrington	Team-81	2016-02-17	2017-11-04	
8865	Pentathlon-8865	Pentathlon	West Pymble	Team-65	2010-12-15	2012-03-15	
8866	Lacrosse-8866	Lacrosse	Quorrobolong	Team-28	2002-12-23	2003-10-13	
8867	Sailing-8867	Sailing	The Gap (NT)	Team-49	2015-03-20	2016-12-05	
8868	Rugby union-8868	Rugby union	Mosman Park (WA)	Team-47	2004-04-22	2006-03-11	
8869	Fencing-8869	Fencing	Fairfield (Vic.)	Team-39	2018-08-14	2020-04-05	
8870	Wrestling-8870	Wrestling	Thornlie	Team-34	2007-09-14	2009-06-02	
8871	Badminton-8871	Badminton	Coniston	Team-2	2003-05-28	2004-02-23	
8872	Sailing-8872	Sailing	Ingleburn	Team-65	2011-07-27	2013-06-09	
8873	Rowing-8873	Rowing	Aldinga	Team-69	2009-02-28	2010-09-03	
8874	Taekwondo-8874	Taekwondo	Mackay Harbour	Team-55	2007-04-20	2009-04-15	
8875	Bowling-8875	Bowling	Innes Park	Team-89	2005-12-08	2007-04-14	
8876	Softball-8876	Softball	Ethiopia	Team-37	2001-01-18	2002-12-15	
8877	Wrestling-8877	Wrestling	Caboolture	Team-77	2011-10-06	2013-08-31	
8878	Diving-8878	Diving	Greece	Team-2	2008-03-27	2008-08-15	
8879	Surfing-8879	Surfing	New Farm	Team-3	2014-02-21	2015-12-29	
8880	Basketball-8880	Basketball	Eaglehawk	Team-64	2001-04-03	2002-08-03	
8881	Volleyball-8881	Volleyball	Mooroolbark	Team-72	2017-02-19	2019-01-30	
8882	Pentathlon-8882	Pentathlon	West Wodonga	Team-58	2017-08-15	2019-01-07	
8883	Rowing-8883	Rowing	Vietnam	Team-54	2012-09-03	2012-10-22	
8884	Judo-8884	Judo	Duncraig	Team-68	2014-05-11	2016-05-12	
8885	Boxing-8885	Boxing	Austria	Team-92	2016-08-07	2018-06-12	
8886	Archery-8886	Archery	Wilson	Team-86	2006-11-16	2007-12-14	
8887	Squash-8887	Squash	Bass Hill	Team-59	2006-12-06	2008-02-14	
8888	Lacrosse-8888	Lacrosse	Bulleen	Team-22	2005-12-03	2007-10-31	
8889	Kayak-8889	Kayak	Clare (Qld)	Team-76	2004-04-08	2005-04-27	
8890	Squash-8890	Squash	Sebastopol (Vic.)	Team-35	2012-12-17	2014-10-16	
8891	Climbing-8891	Climbing	Prince Henry Heights	Team-45	2008-03-10	2009-08-12	
8892	Surfing-8892	Surfing	Bonnyrigg	Team-3	2006-10-04	2008-10-09	
8893	Triathlon-8893	Triathlon	South Yarra	Team-67	2002-04-07	2004-04-12	
8894	Canoe-8894	Canoe	Georgia	Team-9	2009-08-24	2011-06-23	
8895	Archery-8895	Archery	Ovingham	Team-33	2009-03-11	2010-10-03	
8896	Weightlifting-8896	Weightlifting	Dianella	Team-16	2015-05-14	2016-07-19	
8897	Dancing-8897	Dancing	Stanmore (NSW)	Team-9	2004-01-10	2005-03-04	
8898	Archery-8898	Archery	Junabee	Team-36	2016-05-11	2018-04-26	
8899	Golf-8899	Golf	Narre Warren South	Team-80	2001-10-24	2003-02-02	
8900	Rugby union-8900	Rugby union	The Patch	Team-35	2015-01-04	2016-10-05	
8901	Golf-8901	Golf	Parkwood (WA)	Team-90	2004-11-04	2006-06-16	
8902	Kayak-8902	Kayak	Dulwich Hill	Team-95	2002-06-06	2003-09-21	
8903	Rowing-8903	Rowing	Dulwich Hill	Team-32	2012-11-11	2014-09-23	
8904	Equestrian-8904	Equestrian	Chermside	Team-54	2006-06-19	2008-04-13	
8905	Basketball-8905	Basketball	Cairnlea	Team-18	2010-08-03	2011-11-13	
8906	Karate-8906	Karate	Northbridge (NSW)	Team-10	2007-06-09	2008-09-12	
8907	Pentathlon-8907	Pentathlon	Glenroy (Vic.)	Team-35	2009-02-05	2010-09-14	
8908	Shooting-8908	Shooting	Gymea Bay	Team-78	2008-10-22	2010-08-04	
8909	Lacrosse-8909	Lacrosse	Equatorial Guinea	Team-48	2010-10-28	2012-08-08	
8910	Shooting-8910	Shooting	Burwood Heights	Team-47	2009-08-07	2011-04-10	
8911	Lacrosse-8911	Lacrosse	One Tree Hill	Team-9	2007-05-27	2009-02-03	
8912	Climbing-8912	Climbing	Mortdale	Team-23	2012-01-04	2012-12-02	
8913	Diving-8913	Diving	Invergordon (Vic.)	Team-25	1999-04-08	2000-12-21	
8914	Soccer-8914	Soccer	Warnbro	Team-37	2000-03-16	2001-06-04	
8915	Dancing-8915	Dancing	South Brisbane	Team-14	2002-08-27	2003-12-05	
8916	Basketball-8916	Basketball	Mulgoa	Team-54	2012-09-02	2014-09-03	
8917	Boxing-8917	Boxing	Clarkson	Team-33	2006-02-12	2007-08-14	
8918	Surfing-8918	Surfing	Somalia	Team-42	2006-09-16	2007-07-28	
8919	Wrestling-8919	Wrestling	Yerong Creek	Team-84	2014-05-21	2015-01-23	
8920	Gymnastics-8920	Gymnastics	Woree	Team-13	2006-11-12	2007-06-20	
8921	Rugby 7s-8921	Rugby 7s	No usual address (SA)	Team-48	2014-06-20	2016-05-25	
8922	Baseball-8922	Baseball	Freshwater Creek	Team-98	2006-11-10	2007-03-16	
8923	Shooting-8923	Shooting	Sippy Downs	Team-94	2005-01-10	2007-01-16	
8924	Hockey-8924	Hockey	Ellenbrook	Team-5	2009-09-28	2011-09-26	
8925	Canoe-8925	Canoe	Niger	Team-90	2016-02-17	2017-12-19	
8926	Equestrian-8926	Equestrian	Tibooburra	Team-60	2014-02-01	2015-10-13	
8927	Archery-8927	Archery	Vermont South	Team-96	2006-03-27	2007-11-18	
8928	Rugby union-8928	Rugby union	Mindarie (WA)	Team-5	2007-06-25	2009-04-23	
8929	Basketball-8929	Basketball	Alligator Creek (Mackay - Qld)	Team-75	2004-01-16	2006-01-19	
8930	Fencing-8930	Fencing	Solomon Islands	Team-35	2018-11-26	2020-05-21	
8931	Cycling-8931	Cycling	Sadadeen	Team-63	2015-07-22	2017-07-07	
8932	Dancing-8932	Dancing	Wilyabrup	Team-57	2003-09-13	2005-01-07	
8933	Basketball-8933	Basketball	Manly (NSW)	Team-7	2005-06-12	2007-04-13	
8934	Basketball-8934	Basketball	Pennington	Team-19	2017-10-03	2018-12-24	
8935	Cycling-8935	Cycling	Tea Tree	Team-25	2015-01-26	2016-10-11	
8936	Fencing-8936	Fencing	Guildford (NSW)	Team-47	2018-03-25	2020-01-03	
8937	Squash-8937	Squash	Reservoir (Vic.)	Team-38	2000-12-01	2002-10-08	
8938	Judo-8938	Judo	Summer Hill Creek	Team-25	2017-04-03	2019-04-03	
8939	Dancing-8939	Dancing	Christie Downs	Team-29	1999-01-02	2000-11-05	
8940	Sailing-8940	Sailing	Geelong West	Team-3	2001-08-23	2003-05-18	
8941	Tennis-8941	Tennis	Port Kennedy	Team-9	2018-08-15	2019-12-19	
8942	Water polo-8942	Water polo	Clovelly	Team-55	2002-04-14	2004-03-06	
8943	Handball-8943	Handball	Chandlers Hill	Team-57	2012-02-10	2013-05-02	
8944	Golf-8944	Golf	South Brisbane	Team-86	2007-10-01	2008-12-13	
8945	Gymnastics-8945	Gymnastics	Endeavour Hills	Team-94	1999-04-26	2001-02-06	
8946	Rugby union-8946	Rugby union	Cranbourne South	Team-56	2011-12-24	2012-08-02	
8947	Boxing-8947	Boxing	Lindenow South	Team-92	2006-10-20	2008-08-22	
8948	Kayak-8948	Kayak	Mexico	Team-47	2004-04-18	2006-02-10	
8949	Judo-8949	Judo	Helena Valley	Team-48	2017-06-03	2019-02-20	
8950	Canoe-8950	Canoe	Seven Hills (Qld)	Team-35	2006-09-15	2008-01-05	
8951	Sailing-8951	Sailing	Peregian Beach	Team-86	2017-09-16	2019-06-28	
8952	Surfing-8952	Surfing	Payneham	Team-37	2001-08-24	2001-10-05	
8953	Equestrian-8953	Equestrian	Kalgoorlie	Team-82	2002-08-09	2004-02-04	
8954	Pentathlon-8954	Pentathlon	Oxley (Qld)	Team-56	2014-01-11	2015-12-18	
8955	Rowing-8955	Rowing	Haiti	Team-87	1999-06-06	2000-12-07	
8956	Polo-8956	Polo	Bilambil Heights	Team-40	2000-01-08	2001-03-21	
8957	Karate-8957	Karate	Wellard	Team-70	1999-07-22	2001-02-07	
8958	Climbing-8958	Climbing	Seacliff	Team-47	2002-08-01	2004-07-06	
8959	Shooting-8959	Shooting	Kensington (Qld)	Team-7	2014-09-17	2016-05-18	
8960	Wrestling-8960	Wrestling	Winston Hills	Team-28	2010-06-19	2012-06-09	
8961	Water polo-8961	Water polo	Wanneroo	Team-54	2010-03-08	2011-09-02	
8962	Boxing-8962	Boxing	Myalup	Team-91	2000-05-22	2002-02-24	
8963	Basketball-8963	Basketball	Russell Island	Team-27	2014-08-20	2016-05-30	
8964	Racquets-8964	Racquets	Mayanup	Team-35	2018-10-14	2020-07-28	
8965	Boxing-8965	Boxing	Crestwood	Team-8	2018-07-16	2019-03-22	
8966	Rowing-8966	Rowing	West Pennant Hills	Team-31	2005-09-08	2007-09-11	
8967	Lacrosse-8967	Lacrosse	Chile	Team-19	2005-12-16	2007-07-18	
8968	Croquet-8968	Croquet	Kingsley	Team-82	2001-09-21	2003-09-26	
8969	Golf-8969	Golf	Daleys Point	Team-12	2018-04-27	2020-04-11	
8970	Golf-8970	Golf	Helena Valley	Team-36	2013-03-15	2015-03-11	
8971	Sailing-8971	Sailing	Puckapunyal	Team-57	2017-02-16	2017-12-03	
8972	Golf-8972	Golf	Lethbridge Park	Team-89	2013-01-24	2015-01-29	
8973	Rugby union-8973	Rugby union	Turkey	Team-48	2016-01-13	2017-12-22	
8974	Bowling-8974	Bowling	Ferntree Gully	Team-7	2001-03-20	2001-08-10	
8975	Hockey-8975	Hockey	Russell Lea	Team-93	1999-02-24	2001-02-04	
8976	Fencing-8976	Fencing	Homebush (NSW)	Team-65	2018-12-16	2020-04-29	
8977	Racquets-8977	Racquets	Wahroonga	Team-58	2015-06-15	2016-11-26	
8978	Cricket-8978	Cricket	Tuart Hill	Team-59	2013-07-18	2014-07-02	
8979	Judo-8979	Judo	Alexandra Hills	Team-14	2016-08-22	2018-05-15	
8980	Pentathlon-8980	Pentathlon	Madagascar	Team-86	2005-08-11	2007-03-04	
8981	Surfing-8981	Surfing	Surrey Hills	Team-65	2012-01-22	2013-09-11	
8982	Taekwondo-8982	Taekwondo	Racecourse	Team-38	2011-01-10	2013-01-04	
8983	Canoe-8983	Canoe	Black Rock (Vic.)	Team-64	2006-06-22	2008-03-09	
8984	Gymnastics-8984	Gymnastics	Joondalup	Team-53	2009-08-02	2011-06-14	
8985	Golf-8985	Golf	Rodd Point	Team-1	2012-08-20	2014-07-09	
8986	Hockey-8986	Hockey	Woomargama	Team-38	2015-11-14	2017-11-18	
8987	Racquets-8987	Racquets	Randwick	Team-37	2006-03-25	2007-11-24	
8988	Softball-8988	Softball	Nerang	Team-12	2005-04-25	2006-06-24	
8989	Badminton-8989	Badminton	Kardinya	Team-58	2014-08-06	2016-03-19	
8990	Judo-8990	Judo	Urangan	Team-61	2002-01-24	2003-12-31	
8991	Equestrian-8991	Equestrian	Mugga Downs	Team-28	2015-01-08	2016-10-16	
8992	Track and field-8992	Track and field	Salisbury (SA)	Team-35	2011-08-14	2013-02-17	
8993	Wrestling-8993	Wrestling	Cameroon	Team-64	2017-04-16	2018-09-26	
8994	Judo-8994	Judo	Marybrook	Team-15	2009-12-07	2011-11-10	
8995	Basketball-8995	Basketball	Waikiki	Team-86	2007-11-21	2009-07-25	
8996	Wrestling-8996	Wrestling	Narre Warren	Team-35	2017-04-04	2018-09-24	
8997	Fencing-8997	Fencing	Fairfield (Vic.)	Team-21	2003-12-22	2005-10-16	
8998	Soccer-8998	Soccer	Landsdale	Team-61	2018-06-20	2020-02-18	
8999	Fencing-8999	Fencing	Neutral Bay	Team-33	2013-01-17	2014-12-03	
9000	Swimming-9000	Swimming	Auburn (NSW)	Team-27	1999-07-24	2001-03-20	
9001	Pentathlon-9001	Pentathlon	Franklin (ACT)	Team-34	2010-02-17	2011-06-19	
9002	Handball-9002	Handball	Boronia Heights	Team-84	2005-11-13	2007-09-22	
9003	Tennis-9003	Tennis	Stirling (ACT)	Team-35	2012-06-14	2014-03-13	
9004	Surfing-9004	Surfing	Hughesdale	Team-17	2013-05-23	2014-12-03	
9005	Polo-9005	Polo	East Victoria Park	Team-55	2007-04-08	2008-12-13	
9006	Badminton-9006	Badminton	Highett	Team-5	1999-03-21	2001-03-25	
9007	Lacrosse-9007	Lacrosse	Dharruk	Team-32	2014-04-23	2014-07-15	
9008	Racquets-9008	Racquets	Coolaroo	Team-39	2018-08-02	2020-05-18	
9009	Water polo-9009	Water polo	Usher	Team-3	2004-10-28	2005-11-20	
9010	Basketball-9010	Basketball	Mount Camel	Team-3	2007-07-24	2008-12-21	
9011	Kayak-9011	Kayak	Helensburgh	Team-1	2002-02-25	2002-11-30	
9012	Softball-9012	Softball	Lyneham	Team-68	2018-04-11	2020-02-17	
9013	Archery-9013	Archery	Daw Park	Team-74	2018-01-27	2018-06-08	
9014	Basketball-9014	Basketball	Towradgi	Team-24	2002-06-28	2004-04-21	
9015	Netball-9015	Netball	Bungalow	Team-9	2007-03-14	2007-04-02	
9016	Taekwondo-9016	Taekwondo	Hampton Park	Team-55	2005-09-24	2007-05-02	
9017	Netball-9017	Netball	Malaysia	Team-22	2004-08-11	2006-07-02	
9018	Croquet-9018	Croquet	Ivanhoe (Vic.)	Team-42	2009-02-28	2009-05-08	
9019	Rugby 7s-9019	Rugby 7s	Walligan	Team-72	2001-12-08	2002-02-22	
9020	Climbing-9020	Climbing	Downer	Team-18	2005-02-25	2006-11-28	
9021	Kayak-9021	Kayak	Cranbrook (Qld)	Team-42	2010-02-24	2011-12-09	
9022	Pentathlon-9022	Pentathlon	Regentville	Team-87	2012-08-27	2014-04-03	
9023	Cycling-9023	Cycling	Cannon Hill	Team-6	2009-09-11	2011-05-19	
9024	Lacrosse-9024	Lacrosse	Greenwich	Team-43	2018-03-07	2020-02-25	
9025	Cricket-9025	Cricket	Upwey	Team-33	2015-04-03	2016-12-18	
9026	Hockey-9026	Hockey	Mount Cotton	Team-88	2004-06-08	2006-06-11	
9027	Rugby union-9027	Rugby union	French Guiana	Team-54	2004-07-15	2006-02-10	
9028	Volleyball-9028	Volleyball	Kingsgrove	Team-79	2012-03-27	2013-04-24	
9029	Wrestling-9029	Wrestling	Burundi	Team-27	1999-04-11	2001-02-03	
9030	Fencing-9030	Fencing	Yahl	Team-93	2005-05-26	2005-12-29	
9031	Wrestling-9031	Wrestling	Merrylands West	Team-8	2006-12-14	2008-10-26	
9032	Judo-9032	Judo	Mowbray (Tas.)	Team-85	2004-08-24	2005-03-05	
9033	Weightlifting-9033	Weightlifting	Hampton East	Team-7	2015-09-07	2017-07-25	
9034	Rugby 7s-9034	Rugby 7s	Gladstone Harbour	Team-18	2018-11-08	2020-10-29	
9035	Equestrian-9035	Equestrian	Humbug Scrub	Team-42	2000-03-20	2001-11-20	
9036	Gymnastics-9036	Gymnastics	Holroyd	Team-60	2005-08-22	2007-05-19	
9037	Weightlifting-9037	Weightlifting	Mortdale	Team-93	2012-09-10	2014-08-31	
9038	Rugby union-9038	Rugby union	Curl Curl	Team-68	2012-03-11	2013-11-27	
9039	Swimming-9039	Swimming	Kingsford (NSW)	Team-9	2013-10-15	2015-10-07	
9040	Weightlifting-9040	Weightlifting	Rossmoyne	Team-72	2007-08-05	2008-08-11	
9041	Kayak-9041	Kayak	Brookvale	Team-55	2015-01-28	2017-01-22	
9042	Tennis-9042	Tennis	Riverside (NSW)	Team-2	2003-02-12	2003-07-17	
9043	Karate-9043	Karate	Wantirna South	Team-89	2008-02-09	2009-08-30	
9044	Polo-9044	Polo	Booragul	Team-27	2000-04-01	2001-07-16	
9045	Volleyball-9045	Volleyball	Keysborough	Team-23	2007-08-05	2009-04-07	
9046	Polo-9046	Polo	Gorokan	Team-22	2012-04-15	2014-01-29	
